Table ID,Player Name,Rank,Score,Wonder ID,VP - Civilian,VP - Science,VP - Commerce,VP - Guild,VP - Coins,VP - Wonder,VP - Military (Victory),VP - Military (Defeat)
201657286,moogle_alv,2,57,9,8,31,4,7,3,0,8,-4
201657286,kennyhe1,3,53,5,10,26,4,0,5,10,2,-4
201657286,maferluis,4,48,4,16,0,6,7,5,10,8,-4
201659753,Pinapple_Productions,1,53,5,7,2,3,22,1,10,11,-3
201659753,Ficelle2,2,52,7,9,26,0,0,3,10,6,-2
201659753,rose morgane,3,49,8,15,0,4,7,6,8,11,-2
201659753,kennyhe1,4,49,3,16,10,0,7,3,10,6,-3
201645416,21CenturySchizoidMan,1,55,6,9,4,2,16,6,3,16,-1
201645416,SteBaldwin,2,54,8,18,0,0,8,1,20,9,-2
201645416,999AsAfiK999,3,46,12,26,2,2,5,7,10,0,-6
201645416,kennyhe1,4,43,14,9,4,10,7,2,3,10,-2
201645004,999AsAfiK999,1,60,9,19,25,6,7,7,0,0,-4
201645004,Tomhorse,2,54,8,13,0,4,0,5,20,13,-1
201645004,kennyhe1,3,51,4,16,0,3,13,1,10,8,0
201645004,Gk80,4,43,7,14,0,4,10,3,10,3,-1
201613382,babyloninjah,1,60,3,7,0,4,19,5,10,15,0
201613382,RoddyVR,2,58,8,26,1,4,0,2,20,8,-3
201613382,kennyhe1,3,47,13,11,26,0,12,2,0,1,-5
201613382,Maligator,4,44,7,10,16,0,0,2,10,8,-2
200460981,mangiafico,1,58,8,10,0,7,0,5,20,16,0
200460981,kennyhe1,2,54,12,12,31,3,0,2,0,7,-1
200460981,PrettyCoolGuy1,3,52,11,25,0,0,15,3,3,8,-2
200460981,will_wang,4,50,14,19,10,4,7,5,3,5,-3
200460981,Abdullah_,5,49,6,4,0,7,14,7,10,9,-2
200460981,csun_,6,42,10,18,10,0,7,2,10,0,-5
200455438,PrettyCoolGuy1,1,60,11,39,0,5,0,5,7,6,-2
200455438,Abdullah_,2,52,10,0,10,4,9,6,10,14,-1
200455438,will_wang,3,51,8,6,0,8,15,8,20,0,-6
200455438,kennyhe1,4,50,13,19,1,2,8,4,7,11,-2
200455438,mangiafico,5,48,14,10,36,0,0,1,3,3,-5
200455438,csun_,6,44,9,3,10,0,8,5,0,18,0
200451454,will_wang,1,53,13,7,31,0,0,0,7,11,-3
200451454,PrettyCoolGuy1,2,48,11,11,0,0,8,4,7,18,0
200451454,Abdullah_,3,47,8,9,1,0,15,6,20,1,-5
200451454,kennyhe1,4,39,10,22,0,8,0,2,5,6,-4
200452360,kennyhe1,1,61,13,17,0,6,9,8,7,16,-2
200452360,PrettyCoolGuy1,2,54,12,15,25,3,0,7,10,0,-6
200452360,Abdullah_,3,54,9,18,9,4,15,0,0,10,-2
200452360,will_wang,4,42,11,8,5,5,7,2,7,10,-2
200445416,JonSenn,1,60,12,0,26,0,7,8,10,10,-1
200445416,will_wang,2,55,11,16,0,0,23,7,7,5,-3
200445416,PrettyCoolGuy1,3,52,10,17,0,0,13,2,10,11,-1
200445416,kennyhe1,4,50,8,22,0,8,0,5,20,0,-5
200445416,csun_,5,50,9,15,10,8,0,2,0,15,0
200445416,Abdullah_,6,38,7,8,17,0,0,2,10,5,-4
200439429,Vince77320,1,66,14,3,38,3,9,1,3,11,-2
200439429,kennyhe1,2,59,8,16,0,8,0,5,20,12,-2
200439429,simonpkenny,3,50,10,26,0,0,14,5,10,0,-5
200439429,Malone32,4,40,6,0,10,0,7,3,10,12,-2
200392985,kennyhe1,1,57,12,17,31,0,0,3,5,5,-4
200392985,JP Marat,2,55,3,8,0,0,28,7,10,5,-3
200392985,otto43,3,51,4,11,0,7,0,5,10,18,0
200392985,mario86,4,50,6,13,16,4,5,1,10,3,-2
200396544,Andras93,1,57,13,13,43,0,5,1,0,0,-5
200396544,kennyhe1,2,56,10,16,0,8,9,5,0,18,0
200396544,Camils,3,51,4,5,18,5,0,3,10,11,-1
200396544,boriborko,4,46,8,6,0,4,7,12,20,1,-4
200394982,BearsHammers,1,64,13,15,10,0,14,0,7,18,0
200394982,Bossanova73,2,55,7,3,16,4,0,4,10,18,0
200394982,kennyhe1,3,45,10,22,0,7,7,5,10,0,-6
200394982,Miguelito1971,4,36,4,16,10,4,0,2,10,0,-6
200355870,brian_cky,1,59,13,11,1,12,8,10,7,12,-2
200355870,kennyhe1,2,56,9,34,16,0,9,3,0,0,-6
200355870,LullyM,3,54,11,6,0,0,16,7,7,18,0
200355870,philou2570,4,48,3,24,26,0,0,4,0,0,-6
200355870,DaWeezer,5,46,8,4,9,2,6,3,8,15,-1
200346998,kennyhe1,1,67,7,9,31,0,10,3,3,13,-2
200346998,mezcarroll,2,59,4,13,0,5,19,5,10,8,-1
200346998,Gimala,3,56,10,34,0,0,7,1,5,10,-1
200346998,Shogs,4,54,9,20,31,5,0,3,0,0,-5
200346998,lubeauv,5,53,1,3,0,8,7,8,15,13,-1
200346998,NastyTsl,6,37,12,0,18,3,4,6,10,0,-4
200157739,Mowgli1515,1,54,7,6,38,4,0,2,0,6,-2
200157739,trustyhardware,2,51,11,0,0,6,17,10,7,11,0
200157739,BombFromGuam,3,49,1,23,0,0,7,2,15,5,-3
200157739,kennyhe1,4,38,10,24,0,5,0,1,5,5,-2
199197374,smariussorin,1,70,9,0,62,0,0,4,0,5,-1
199197374,Stef2389,2,58,13,25,0,8,13,6,7,3,-4
199197374,kennyhe1,3,51,7,17,1,2,8,2,3,18,0
199197374,Calmetvolupté,4,47,8,18,0,0,12,0,20,0,-3
199191572,Kutasia,1,65,10,23,0,4,10,3,10,15,0
199191572,kennyhe1,2,56,12,16,1,6,0,8,10,16,-1
199191572,La Sissi,3,50,7,8,26,0,7,3,10,0,-4
199191572,Z_80,4,47,8,5,18,0,6,2,20,1,-5
199179519,dimexi,1,61,11,14,0,4,13,6,7,17,0
199179519,Septimus2,2,48,2,5,21,0,7,0,10,7,-2
199179519,kennyhe1,3,47,3,15,0,5,8,4,10,8,-3
199179519,Bkitty01,4,45,1,16,9,4,0,6,15,0,-5
199165179,JamesHardenNets,1,61,7,10,38,0,0,1,3,11,-2
199165179,Pinapple_Productions,2,57,5,8,0,9,8,11,3,18,0
199165179,kennyhe1,3,54,1,10,0,12,14,5,15,3,-5
199165179,batwomanlol,4,51,9,25,16,0,12,3,0,0,-5
199165179,D2056C,5,45,13,8,16,0,7,4,0,12,-2
199157267,will_wang,1,53,2,0,26,8,0,3,10,8,-2
199157267,kennyhe1,2,53,3,30,0,2,8,1,3,10,-1
199157267,Paulinedu5-9,3,49,13,12,0,6,15,9,7,5,-5
199157267,DS409,4,49,14,6,32,0,4,0,2,8,-3
199150874,Vieh,1,53,7,17,9,0,15,2,10,3,-3
199150874,bmd1133,2,53,4,23,0,0,26,1,3,3,-3
199150874,Lu1018,3,50,12,12,25,0,0,6,5,5,-3
199150874,kennyhe1,4,49,10,15,0,4,6,4,10,11,-1
199150874,dillonr,5,47,2,8,26,3,0,4,3,5,-2
199150874,ginalucia,6,47,1,33,0,2,0,3,0,11,-2
199150874,Garmulek,7,37,6,0,9,6,0,7,3,12,0
198931538,DrWeaver,1,61,14,13,13,0,8,7,3,17,0
198931538,kennyhe1,2,54,12,16,9,6,13,2,10,0,-2
198931538,ProfJohnMaple,3,47,13,17,0,6,7,6,7,8,-4
198931538,Jason_ycw,4,43,10,17,13,3,0,1,10,1,-2
198930966,Gueuyome,1,63,3,19,0,7,8,3,10,17,-1
198930966,kennyhe1,2,59,5,15,25,0,0,0,3,17,-1
198930966,Jason_ycw,3,45,11,3,26,8,0,7,7,0,-6
198930966,guillaumerx,4,39,13,17,0,0,13,4,7,2,-4
198930871,Antuzzi96,1,73,14,21,0,6,17,8,3,18,0
198930871,jeannyjeanny,2,67,12,10,33,0,0,3,5,16,0
198930871,JamesHardenNets,3,58,11,21,0,0,7,6,7,17,0
198930871,kennyhe1,4,52,10,25,0,0,22,0,10,0,-5
198930871,kaiserpicolette,5,51,6,0,26,0,8,4,10,6,-3
198930871,la doze,6,48,9,19,13,12,0,6,0,3,-5
198930871,Ssserpentard,7,47,8,13,0,7,8,11,13,0,-5
198474814,elenajoffe,1,68,4,29,0,4,18,3,3,12,-1
198474814,anast63,2,62,8,6,0,13,0,6,20,17,0
198474814,N3124569,3,61,2,0,47,0,14,1,3,0,-4
198474814,kennyhe1,4,40,13,18,16,0,2,4,0,5,-5
198463573,AntonioB89,1,64,10,13,0,5,18,7,10,12,-1
198463573,kennyhe1,2,50,6,0,36,4,0,1,0,10,-1
198463573,Mygnax93,3,46,12,11,9,5,8,9,10,0,-6
198463573,BlackOrchestra84,4,42,9,24,1,2,5,2,0,9,-1
198468830,Napoleon1805,1,64,11,26,0,3,14,6,7,11,-3
198468830,repo_man,2,63,14,0,38,3,9,2,3,10,-2
198468830,4zuredrake,3,59,9,12,31,13,0,9,0,0,-6
198468830,kennyhe1,4,51,3,19,0,0,13,2,3,15,-1
198136865,Shantanuvithaldas,1,62,10,10,0,5,18,2,10,17,0
198136865,mezhhhh,2,59,14,16,21,3,7,4,3,8,-3
198136865,kennyhe1,3,56,1,35,0,6,6,2,0,9,-2
198136865,fandindo34,4,49,2,0,38,0,8,5,3,0,-5
197375638,gros77,1,60,11,22,0,0,14,7,7,11,-1
197375638,kennyhe1,2,50,1,15,0,7,5,2,8,14,-1
197375638,Gorya4,3,49,7,3,31,0,0,1,10,8,-4
197375638,Helenhahag,4,44,9,22,13,5,0,7,0,1,-4
196815158,El Fug,1,60,3,6,1,8,7,10,10,18,0
196815158,antony H,2,55,7,11,25,0,9,2,3,7,-2
196815158,yusongsong,3,54,13,14,13,3,0,4,7,14,-1
196815158,ptitelaure17,4,48,11,7,0,4,6,6,7,18,0
196815158,kennyhe1,5,46,9,34,0,7,0,5,0,5,-5
196815158,Tanziro,6,45,8,3,0,12,6,10,20,0,-6
196815158,Bazar 98,7,43,12,20,0,3,7,9,10,0,-6
196813533,CXAAJL,1,61,8,13,0,0,15,1,20,13,-1
196813533,Béret Vert,2,53,10,22,0,7,0,6,10,10,-2
196813533,ozetou,3,53,9,5,34,2,14,4,0,0,-6
196813533,kennyhe1,4,52,11,26,0,4,6,3,3,13,-3
196805909,jelad,1,61,11,14,0,5,15,2,7,18,0
196805909,scrummaster,2,56,2,8,31,4,0,3,10,4,-4
196805909,kennyhe1,3,53,7,6,13,5,15,3,10,5,-4
196805909,tonkarma,4,47,1,16,0,3,0,8,15,8,-3
196801087,poppz,1,1,2,0,1,0,0,3,3,0,-3
196801087,kennyhe1,1,1,14,8,2,0,0,3,0,0,-3
196801087,Maloja11,1,1,8,43,55,18,13,17,20,18,0
196801087,NOAH_SKATISTA,4,0,11,3,0,0,0,4,0,0,0
196624353,FlyingOmelet,1,61,14,11,36,3,0,1,3,10,-3
196624353,Lofthaugen,2,57,13,12,0,2,25,7,7,7,-3
196624353,LifeStyl3r,3,53,12,9,1,0,23,7,10,6,-3
196624353,nikosgouramanis,4,52,9,4,10,7,17,6,0,10,-2
196624353,Moha79,5,43,10,13,0,8,0,8,10,7,-3
196624353,pomur0501,6,42,4,3,18,0,0,2,10,11,-2
196624353,kennyhe1,7,39,1,31,0,0,0,2,3,6,-3
196628121,kennyhe1,1,64,13,10,48,3,0,6,0,0,-3
196628121,LifeStyl3r,2,60,7,26,0,0,15,1,10,10,-2
196628121,Nonkel Joe,3,56,4,21,0,0,8,1,10,17,-1
196628121,Mickus71,4,31,9,3,18,4,5,4,0,0,-3
196618368,Ze Monstah,1,62,11,28,0,6,0,3,7,18,0
196618368,kennyhe1,2,55,9,18,0,5,13,4,0,16,-1
196618368,zachosBG,3,49,14,11,26,0,6,7,3,1,-5
196618368,yoshi79,4,47,13,4,38,2,6,2,0,0,-5
196611505,kennyhe1,1,62,9,14,38,4,8,4,0,0,-6
196611505,Gk80,2,61,10,16,0,7,14,3,10,12,-1
196611505,bsiper,3,52,11,12,0,3,7,5,7,18,0
196611505,tonkarma,4,44,8,18,0,0,0,5,20,5,-4
196619053,Berserk0_o,1,60,13,4,48,4,0,3,7,0,-6
196619053,Ramya Vish,2,59,3,10,0,3,17,8,10,12,-1
196619053,kennyhe1,3,41,7,17,1,3,7,1,3,10,-1
196619053,Atrapa,4,39,8,5,9,0,3,1,13,9,-1
196554568,Ze Monstah,1,53,14,15,21,3,13,3,3,0,-5
196554568,gcobc08199,2,47,9,18,4,0,12,3,0,12,-2
196554568,kennyhe1,3,47,8,15,0,0,8,0,13,12,-1
196554568,dorwinrin,4,41,3,0,1,6,7,11,10,8,-2
196552736,kennyhe1,1,61,5,11,48,0,0,4,3,0,-5
196552736,pecoho,2,58,13,21,0,3,12,3,7,13,-1
196552736,hommerequin,3,48,1,19,0,4,0,3,15,10,-3
196552736,Fabulous34,4,42,10,3,0,6,9,4,10,11,-1
196381023,raymond_w,1,55,9,14,38,2,0,3,0,1,-3
196381023,will_wang,2,51,3,11,0,0,14,7,10,11,-2
196381023,kennyhe1,3,50,14,21,5,8,0,3,2,13,-2
196381023,LE23,4,49,12,11,16,0,6,2,10,6,-2
196380250,will_wang,1,63,3,19,0,3,15,9,10,8,-1
196380250,kennyhe1,2,60,12,6,36,3,0,7,10,0,-2
196380250,Olorin81,3,55,9,8,18,0,15,4,0,11,-1
196380250,raymond_w,4,54,4,19,0,9,6,7,10,6,-3
196380250,Abdullah_,5,46,6,3,26,3,3,1,10,1,-1
196344992,BlueRadio,1,65,9,8,47,6,6,4,0,0,-6
196344992,kennyhe1,2,52,11,15,0,4,10,6,3,15,-1
196344992,JayMasterPiece,3,49,14,26,0,0,7,4,3,11,-2
196344992,Gio_Pimpi,4,47,12,10,9,4,6,6,5,9,-2
196347921,combo2,1,63,11,14,0,6,11,7,7,18,0
196347921,kennyhe1,2,56,10,26,0,0,8,0,10,12,0
196347921,HandJ,3,52,1,22,0,7,8,5,15,0,-5
196347921,Ohill,4,47,13,0,38,0,10,4,0,0,-5
196334678,Elena_Ryzhenko,1,59,9,27,1,4,6,4,0,17,0
196334678,yokjust,2,50,14,8,16,0,5,0,3,18,0
196334678,kennyhe1,3,48,5,3,28,0,8,4,10,0,-5
196334678,nicofisch5,4,38,3,19,0,8,0,7,10,0,-6
196316914,tomatoignons,1,53,5,11,0,7,6,7,10,13,-1
196316914,gamerdad,2,48,8,22,0,0,0,0,8,18,0
196316914,NastyTsl,3,45,6,3,36,0,0,2,10,0,-6
196316914,kennyhe1,4,40,10,17,0,3,7,3,10,5,-5
195938888,Neemoney,1,53,5,0,0,4,26,8,10,5,0
195938888,mrova77,2,51,1,18,0,8,6,3,15,3,-2
195938888,archiee,3,43,7,8,18,0,0,5,10,3,-1
195938888,kennyhe1,4,42,10,26,0,3,0,3,2,10,-2
195696961,bangerz,1,61,8,5,0,8,6,4,20,18,0
195696961,kennyhe1,2,59,11,20,0,6,0,8,7,18,0
195696961,MaxBernouz,3,42,13,18,0,4,15,4,7,0,-6
195696961,Glog,4,42,3,11,25,0,7,2,3,0,-6
195687819,NuNuCoBa,1,59,14,0,48,4,5,2,3,0,-3
195687819,nenez,2,57,11,22,4,4,0,3,7,17,0
195687819,kennyhe1,3,55,13,25,0,6,11,6,0,9,-2
195687819,Neimad_____,4,51,8,8,10,0,13,3,20,0,-3
195670085,Jl_lLK,1,59,13,34,0,0,7,1,7,11,-1
195670085,kennyhe1,2,50,3,14,0,0,15,4,10,10,-3
195670085,The Intimidator,3,50,12,7,36,0,0,2,10,0,-5
195670085,ws9775,4,46,14,6,18,4,0,3,3,13,-1
195654928,raymond_w,1,58,14,16,5,2,10,5,3,17,0
195654928,kennyhe1,2,54,1,21,0,4,15,3,15,0,-4
195654928,csun_,3,54,6,17,1,4,4,1,10,17,0
195654928,tony-lee,4,53,2,8,48,0,0,3,0,0,-6
195651334,Abdullah_,1,60,14,10,26,0,7,2,3,14,-2
195651334,raymond_w,2,54,9,20,0,4,14,4,0,13,-1
195651334,kennyhe1,3,53,13,6,31,3,7,3,7,0,-4
195651334,csun_,4,50,8,17,0,4,0,3,20,9,-3
195651334,tony-lee,5,48,4,23,0,5,7,8,3,5,-3
195644169,tony-lee,1,64,5,29,0,0,7,6,10,12,0
195644169,csun_,2,61,11,14,0,6,16,7,7,12,-1
195644169,kennyhe1,3,46,13,3,33,3,0,2,7,0,-2
195644169,raymond_w,4,44,9,12,10,12,0,9,0,5,-4
195644169,Abdullah_,5,43,10,18,2,3,7,5,10,0,-2
195641849,bbraddock,1,56,11,12,0,0,23,8,7,8,-2
195641849,kennyhe1,2,54,1,23,0,8,0,2,15,8,-2
195641849,lolo2001,3,51,9,10,16,0,5,4,0,16,0
195641849,Kgor,4,31,7,10,21,0,0,1,3,0,-4
195632734,sdwl09,1,55,8,18,0,8,7,6,20,1,-5
195632734,condawg3000,2,53,3,6,0,0,13,6,10,18,0
195632734,A touch of class,3,47,4,5,26,3,6,0,3,8,-4
195632734,kennyhe1,4,41,7,26,0,1,4,1,3,9,-3
195621117,seikami,1,65,14,10,55,0,0,2,3,0,-5
195621117,Boardnomad,2,61,11,12,0,7,17,0,7,18,0
195621117,Benjamin3,3,58,10,21,0,5,0,4,10,18,0
195621117,bertox200,4,54,12,24,9,0,0,6,10,8,-3
195621117,HaMic,5,53,8,6,0,4,19,10,20,0,-6
195621117,kennyhe1,6,52,9,18,1,10,9,6,0,10,-2
195621117,SamQ59,7,47,13,19,13,0,0,4,7,8,-4
195613791,Nephtysia,1,57,6,16,0,4,16,0,10,12,-1
195613791,Mulkova,2,52,14,30,0,0,17,4,3,1,-3
195613791,kennyhe1,3,48,3,15,0,9,0,7,10,10,-3
195613791,gradiator,4,46,9,0,38,0,0,2,0,8,-2
195604219,ShayaD,1,54,9,23,31,3,0,2,0,0,-5
195604219,RiccardoR,2,53,6,15,0,7,5,4,10,13,-1
195604219,XxpinacoladaxX,3,49,14,17,1,0,14,4,3,11,-1
195604219,kennyhe1,4,33,10,6,0,3,9,2,10,6,-3
195607627,Tottilla,1,49,10,20,0,4,7,1,10,8,-1
195607627,kennyhe1,2,45,13,4,1,4,12,7,7,10,0
195607627,taku_ito,3,42,7,14,1,4,5,1,10,8,-1
195607627,Atram22,4,38,1,15,4,3,0,5,15,0,-4
195609705,kennyhe1,1,58,1,32,0,3,21,0,8,0,-6
195609705,drqd123,2,53,6,15,0,5,5,12,3,14,-1
195609705,avivaw83,3,40,2,15,1,4,0,2,3,15,0
195609705,Echidona486,4,40,11,0,32,4,0,1,3,3,-3
195609092,ryu_kak,1,61,8,11,0,0,10,2,20,18,0
195609092,kennyhe1,2,60,4,31,0,3,2,4,3,17,0
195609092,Chiefsplendor,3,49,3,8,17,2,17,1,10,0,-6
195609092,Tatayoyo_,4,41,2,4,25,5,0,2,10,0,-5
195447006,romu43,1,53,2,8,37,0,0,2,10,0,-4
195447006,kennyhe1,2,51,10,29,0,2,0,5,5,11,-1
195447006,Peach Star,3,51,12,7,13,3,4,4,10,11,-1
195447006,LadyApocalymon,4,44,1,7,0,9,0,5,15,10,-2
195446002,miss_amuge,1,70,9,0,64,6,0,6,0,0,-6
195446002,Damslag,2,56,10,27,0,3,7,2,10,9,-2
195446002,kennyhe1,3,52,8,22,0,3,12,4,3,9,-1
195446002,Corinaa,4,48,6,13,0,0,16,3,3,13,0
195401036,kennyhe1,1,54,12,0,33,0,14,3,10,0,-6
195401036,Supadrim,2,51,8,31,0,2,4,2,3,9,0
195401036,DannyEgg,3,50,11,6,0,8,0,11,7,18,0
195401036,Sebabouic,4,44,10,29,0,0,7,1,10,0,-3
195393660,roberto76,1,62,14,8,36,0,6,1,3,9,-1
195393660,kennyhe1,2,53,10,13,0,2,14,7,5,13,-1
195393660,Atupal,3,43,5,13,18,0,5,3,10,0,-6
195393660,silvenfire,4,43,2,16,0,5,8,3,3,10,-2
195387916,legolas1000,1,50,13,20,10,0,7,0,7,9,-3
195387916,Der1ei A,2,45,2,0,18,0,0,2,10,15,0
195387916,kennyhe1,3,44,5,24,0,5,0,6,3,8,-2
195387916,gcobc08199,4,36,3,3,5,0,16,7,10,0,-5
195380914,Remych04,1,49,1,29,0,0,5,5,8,4,-2
195380914,Kkitkk,2,45,12,26,0,0,6,2,10,5,-4
195380914,Der1ei A,3,44,4,0,26,0,0,1,10,8,-1
195380914,kennyhe1,4,43,10,7,0,7,13,5,5,7,-1
195388302,DiannePL,1,60,1,14,0,9,12,4,15,8,-2
195388302,AstronautBard,2,51,5,16,36,0,0,1,0,2,-4
195388302,kennyhe1,3,47,2,10,13,3,11,3,0,8,-1
195388302,LaFleurEnBouquetFane,4,41,13,10,10,0,6,3,7,5,0
195382120,Roaldinho87,1,59,6,16,1,7,0,7,10,18,0
195382120,kennyhe1,2,55,12,7,16,0,9,5,10,10,-2
195382120,Nome132,3,51,11,16,13,4,6,6,7,3,-4
195382120,Isa6,4,42,2,9,13,5,5,1,10,3,-4
195372424,kennyhe1,1,56,3,14,0,5,15,2,10,13,-3
195372424,dolcepulce,2,48,1,11,0,8,0,7,15,8,-1
195372424,BlueRadio,3,48,5,12,16,0,7,6,10,1,-4
195372424,MerianChen,4,43,6,0,18,0,9,0,10,9,-3
195376691,phdPirate,1,66,7,3,62,0,0,4,3,0,-6
195376691,kennyhe1,2,54,4,0,0,9,12,7,10,16,0
195376691,Lee Rock,3,48,10,25,0,2,0,4,10,9,-2
195376691,YayaGMR23,4,39,1,11,1,0,15,2,3,9,-2
195369049,Atram22,1,57,11,8,2,4,7,12,7,17,0
195369049,Lasse123,2,52,13,24,0,0,8,1,7,13,-1
195369049,tsumekist,3,47,9,14,31,0,6,2,0,0,-6
195369049,kennyhe1,4,45,8,6,0,8,7,3,20,5,-4
195137907,Vikurt,1,49,5,8,9,0,8,3,10,12,-1
195137907,kennyhe1,2,48,4,17,0,4,5,2,3,17,0
195137907,wakafa,3,47,3,9,9,0,15,2,10,5,-3
195137907,Jejeremz,4,44,1,14,9,7,0,5,15,0,-6
195134384,Lee Rock,1,55,13,4,16,4,15,3,7,9,-3
195134384,kennyhe1,2,53,10,14,0,0,8,3,10,18,0
195134384,JessLa,3,49,9,22,10,10,0,8,0,3,-4
195134384,Machete93,4,49,5,26,0,3,6,3,10,5,-4
195137332,skyanosn,1,48,11,10,0,10,0,11,7,12,-2
195137332,Jensaisrien,2,45,10,8,1,5,0,5,10,17,-1
195137332,Romatar,3,44,13,21,1,0,19,2,7,0,-6
195137332,kennyhe1,4,41,1,20,0,0,0,2,15,7,-3
195138570,kennyhe1,1,57,13,25,0,0,5,2,7,18,0
195138570,SylwiaS,2,48,4,14,10,1,0,2,3,18,0
195138570,Tina4279,3,45,12,0,5,6,15,15,10,0,-6
195138570,countrylove,4,39,3,14,18,0,0,3,10,0,-6
194999206,flutedezut,1,63,13,13,9,3,16,4,7,12,-1
194999206,kennyhe1,2,46,7,24,16,0,0,1,10,0,-5
194999206,dbm1563,3,41,1,8,0,4,0,7,15,10,-3
194999206,gigi31200,4,38,2,5,13,0,0,1,10,10,-1
194993313,simskiii,1,66,8,23,0,4,0,2,20,17,0
194993313,BoardGoodGamer,2,62,11,19,0,0,17,1,7,18,0
194993313,Morew,3,54,12,17,38,0,0,4,0,0,-5
194993313,kennyhe1,4,53,14,3,36,4,9,4,3,0,-6
194928079,kennyhe1,1,51,8,16,0,3,0,0,20,14,-2
194928079,Tony Million,2,43,12,11,10,4,9,6,5,2,-4
194928079,Le-Comte-Blop,3,42,3,12,2,2,7,3,10,9,-3
194928079,GamingGrandma,4,37,11,10,0,0,0,12,7,11,-3
194928827,goliveira,1,56,11,13,13,8,0,7,7,9,-1
194928827,kennyhe1,2,50,7,13,4,0,2,7,10,14,0
194928827,rodolfo17,3,46,6,15,25,0,0,2,10,0,-6
194928827,Noussi,4,44,12,21,1,2,2,4,10,5,-1
194911086,129zzz,1,51,13,6,18,0,0,6,7,14,0
194911086,Empuss,2,48,5,0,25,4,7,2,10,3,-3
194911086,kennyhe1,3,44,10,18,0,1,6,0,5,15,-1
194911086,Axel Arwak,4,31,1,24,0,5,0,5,3,0,-6
194917924,romanaix27,1,72,11,21,0,4,21,5,3,18,0
194917924,kennyhe1,2,57,12,27,2,0,5,6,10,9,-2
194917924,Majki1988,3,54,10,4,0,4,24,1,5,16,0
194917924,Fatjems69,4,45,13,14,4,4,6,3,7,9,-2
194917924,vof,5,44,8,13,13,0,0,4,20,0,-6
194917924,Clorynda,6,42,9,8,26,2,6,3,3,0,-6
194917920,GeorgeN,1,65,1,8,0,3,17,5,15,17,0
194917920,kennyhe1,2,57,14,13,36,4,0,5,3,0,-4
194917920,NIWIS,3,53,10,6,0,17,0,12,10,8,0
194917920,Ach3nar,4,50,5,0,16,0,15,3,10,8,-2
194917920,Zeco5,5,47,13,28,0,0,11,4,7,0,-3
194917920,topofkek,6,41,2,11,25,0,5,0,3,0,-3
194917920,heidy2012,7,40,4,11,0,3,0,7,10,9,0
194904918,migel,1,63,11,25,0,9,0,6,7,16,0
194904918,Dorvan,2,63,12,21,0,0,15,6,10,12,-1
194904918,Katsia_,3,58,8,0,25,4,9,1,8,12,-1
194904918,DaWeezer,4,57,14,15,43,0,0,2,2,0,-5
194904918,kennyhe1,5,50,6,16,0,8,0,5,10,13,-2
194904918,topofkek,6,50,9,25,4,3,19,3,0,0,-4
194904918,MimiAsie,7,47,10,13,0,5,13,9,5,5,-3
194768213,methusellah,1,67,5,23,0,6,5,5,10,18,0
194768213,CRAKUZA,2,54,7,0,48,0,8,1,3,0,-6
194768213,kennyhe1,3,53,10,10,0,8,8,4,10,13,0
194768213,giannipoldo,4,37,1,14,0,4,0,9,15,0,-5
194768930,kennyhe1,1,65,14,3,36,5,0,2,3,16,0
194768930,martinica,2,57,1,24,0,0,23,1,15,0,-6
194768930,TTbelo,3,53,6,24,9,0,0,3,10,9,-2
194768930,myrtilles31,4,51,12,10,0,9,7,8,10,9,-2
194750848,MelleFroufrou88,1,67,14,0,64,0,0,4,3,0,-4
194750848,sesinha,2,54,9,15,4,10,11,4,0,11,-1
194750848,kennyhe1,3,52,8,22,0,0,0,2,20,8,0
194750848,21CenturySchizoidMan,4,45,3,20,1,0,14,3,3,5,-1
194753456,anast63,1,63,5,19,0,3,7,6,10,18,0
194753456,kennyhe1,2,60,8,19,0,5,0,6,13,17,0
194753456,valeryK,3,51,2,0,9,8,23,6,10,0,-5
194753456,robinbessin,4,49,6,8,36,0,0,1,10,0,-6
194741965,MikaTPE,1,67,9,4,55,2,5,6,0,0,-5
194741965,foudingue,2,63,11,29,0,0,15,5,3,12,-1
194741965,SteBaldwin,3,63,12,17,16,0,0,5,10,16,-1
194741965,Lauredu,4,54,13,9,10,0,16,3,7,9,0
194741965,kennyhe1,4,54,10,23,0,3,15,3,2,10,-2
194741965,Mrgn71,6,43,8,12,0,9,0,5,13,5,-1
194741965,FX_C,7,42,14,14,28,2,0,1,3,0,-6
194749353,kennyhe1,1,61,7,24,0,4,16,9,10,3,-5
194749353,bizsu0129,2,46,12,13,10,0,9,2,10,6,-4
194749353,Toope24,3,45,3,10,0,6,12,0,0,17,0
194749353,poppz,4,40,11,6,0,8,0,12,7,9,-2
194729394,Pipallow,1,64,5,0,38,0,0,4,10,13,-1
194729394,kennyhe1,2,62,13,17,0,3,17,4,7,15,-1
194729394,xtian48,3,49,8,27,0,4,0,3,20,0,-5
194729394,Mataiti,4,43,4,0,5,4,14,7,10,6,-3
194722682,kennyhe1,1,56,13,14,0,0,12,5,7,18,0
194722682,malou05,2,47,10,20,1,8,7,4,10,0,-3
194722682,marizombie,3,42,14,8,31,0,4,0,2,0,-3
194722682,annieellen,4,41,9,19,10,4,0,2,0,9,-3
194721201,kennyhe1,1,53,1,15,0,8,9,5,15,4,-3
194721201,SparklingRose,2,52,14,21,9,0,7,3,3,11,-2
